t,px,py,pz,vx,vy,vz
0.0005583409556585435,0.00011466868153766954,-6.577229841195448e-06,0.0014535409905077096,0.0023777158994488,-0.0013791789939204557,0.001204068861603091
0.0005594365265810023,0.00011475925566755614,-6.582445894056969e-06,0.0014546243422719814,0.0023753424870987896,-0.0013778268698170797,0.0012019382398027567
0.0005605321252770106,0.00011484968383076778,-6.58765334632713e-06,0.0014557059600303782,0.0023729765267919206,-0.0013764789683402522,0.001199814022937837
0.0005616277499180326,0.00011493995763910796,-6.592854188642463e-06,0.0014567853806906532,0.002370618007949051,-0.0013751352995899273,0.0011976962104381054
0.000562723420529157,0.00011503009433473988,-6.598045362929364e-06,0.0014578620596622212,0.0023682668211950056,-0.0013737958313239631,0.0011955846892876313
0.0005638191208494265,0.00011512009072100685,-6.603230400598827e-06,0.001458935634236717,0.0023659229832469686,-0.0013724605705612023,0.0011934793894842895
0.0005649148461124218,0.00011520993227139585,-6.608406519748311e-06,0.0014600060252490932,0.0023635865718316506,-0.0013711295250587697,0.001191380249424931
0.000566010626307345,0.00011529963114455713,-6.613573171428566e-06,0.001461073163765646,0.0023612575112077518,-0.0013698026266004684,0.0011892871276430023
0.0005671064207871814,0.00011538917580297513,-6.618732784523999e-06,0.0014621368648047737,0.002358935722650794,-0.0013684799018628866,0.0011871999948681277
0.0005682022607305841,0.00011547857231484643,-6.623881432212363e-06,0.0014631970882575305,0.0023566210372566922,-0.001367161262585638,0.0011851187327312225
0.0005692981169076097,0.00011556783037432442,-6.629019311969702e-06,0.0014642538947256623,0.002354313472054067,-0.0013658466589393566,0.0011830433415340883
0.0005703940192613402,0.00011565693756772012,-6.634152293521611e-06,0.0014653074620868123,0.0023520128904858796,-0.0013645360330924198,0.0011809737584229077
0.0005714899537339026,0.00011574590149442388,-6.639275938831292e-06,0.0014663578899368577,0.0023497191790491007,-0.0013632293331208084,0.0011789100327882494
0.0005725858945636377,0.00011583472708558242,-6.644391388620847e-06,0.0014674050909659598,0.0023474322954388244,-0.0013619265327356428,0.001176852183661756
0.0005736818660576877,0.00011592340463765728,-6.649497575702631e-06,0.0014684491651754863,0.0023451522049402,-0.0013606275749552547,0.001174800209463271
0.0005747778835090329,0.00011601195156629517,-6.6545932494548586e-06,0.0014694903714180317,0.002342878848737162,-0.0013593324520536861,0.0011727541114618853
0.0005758739366241294,0.00011610035875845876,-6.659682825821095e-06,0.0014705288496618854,0.0023406123013342476,-0.0013580411835184673,0.0011707139040454942
0.0005769700216555142,0.00011618862439537654,-6.664761137086598e-06,0.0014715648318961313,0.0023383525022796074,-0.001356753784931794,0.0011686796241632364
0.0005780661354625313,0.000116276752140369,-6.669829882818474e-06,0.001472598497973575,0.0023360994301222554,-0.0013554702381656295,0.0011666512820279514
0.0005791622703676551,0.00011636473665607723,-6.674890083242694e-06,0.0014736299513415582,0.0023338531017107014,-0.0013541905475145015,0.0011646288701321846
0.0005802584415692327,0.00011645258222923894,-6.6799404077097026e-06,0.0014746593679619267,0.0023316134956437476,-0.0013529146633820606,0.0011626124138021208
0.0005813546370478852,0.00011654027906401877,-6.684984801223977e-06,0.0014756869047173617,0.0023293805655863514,-0.0013516425317729138,0.001160601919690209
0.0005824508752020972,0.0001166278328699867,-6.69002059895577e-06,0.0014767129107211745,0.0023271541557243034,-0.0013503741466800207,0.0011585973926540685
0.0005835471377505625,0.00011671525819135614,-6.695049274763788e-06,0.0014777373762966824,0.0023249342929724174,-0.0013491094935442012,0.0011565988983950122
0.000584643431313625,0.00011680254443647658,-6.700072088630105e-06,0.0014787603412198544,0.002322720957980284,-0.0013478485545866596,0.001154606378880051
0.0005857397542994414,0.00011688969733768548,-6.7050918024545036e-06,0.0014797817681688938,0.002320514204532323,-0.001346591344051692,0.0011526198953641545
0.0005868361214080573,0.0001169767178643533,-6.710101619925215e-06,0.0014808017296788977,0.002318313955766645,-0.0013453378410814918,0.0011506393897551303
0.0005879325062137234,0.00011706360504350475,-6.715100845062082e-06,0.0014818200572129093,0.002316120197367679,-0.0013440880639780243,0.0011486648681215002
0.0005890289431615218,0.0001171503453391836,-6.720091427626282e-06,0.001482836741710993,0.0023139328306595094,-0.0013428419305772418,0.001146696244731445
0.0005901253990917366,0.00011723695148646652,-6.725072618557338e-06,0.0014838517583068203,0.002311751937293296,-0.0013415994617896215,0.001144733505621015
0.0005912218776733704,0.00011732342732116007,-6.730044739652422e-06,0.0014848652381100834,0.002309577477268986,-0.0013403606488441185,0.0011427765699836957
0.0005923183889495074,0.00011740976507932041,-6.735010529708626e-06,0.0014858772668774566,0.0023074093248505218,-0.0013391254340935378,0.0011408254185975495
0.0005934149347313609,0.00011749597378118884,-6.7399703496419465e-06,0.0014868878511198258,0.002305247456047278,-0.0013378937842819553,0.0011388800337212093
0.0005945115312506148,0.00011758204441461211,-6.744925434285472e-06,0.0014878969721325685,0.0023030917629440696,-0.0013366656571547968,0.0011369403095870079
0.0005956081400880789,0.00011766798174693792,-6.749868914610162e-06,0.0014889045969340667,0.0023009423065914357,-0.0013354410724039146,0.001135006332916842
0.0005967047751640487,0.00011775377704312224,-6.754804149501913e-06,0.00148991060392645,0.002298798986752822,-0.0013342200037087812,0.001133078049597684
0.0005978014375631484,0.00011783944029435137,-6.759733198508184e-06,0.0014909148897003489,0.0022966617582313976,-0.0013330024049192904,0.0011311553910951626
0.0005988981496991554,0.00011792498994948285,-6.764656727307242e-06,0.0014919174047115663,0.0022945305408570925,-0.0013317882183661864,0.001129238306685921
0.0005999948760962352,0.00011801039830184427,-6.769573899901416e-06,0.001492918036763948,0.0022924053352598103,-0.0013305774519687796,0.0011273268047976269
0.000601091647086915,0.00011809567026647837,-6.774483059767212e-06,0.0014939165960755408,0.0022902860599824174,-0.0013293700553666432,0.0011254208153523282
0.0006021884216430092,0.00011818080474817649,-6.779386266903992e-06,0.0014949127770897974,0.002288172777456711,-0.0013281660571311607,0.001123520409764365
0.0006032852498617065,0.0001182658049971152,-6.78428469863117e-06,0.0014959063864856455,0.0022860653788550358,-0.0013269654151737505,0.0011216254552169258
0.00060438210457047,0.00011835067993372417,-6.789175553264101e-06,0.0014968971878192812,0.0022839639247109246,-0.0013257681538637904,0.001119735996053075
0.0006054789999642582,0.00011843542467299515,-6.794061175919461e-06,0.001497885042360744,0.002281868386471359,-0.0013245742682620255,0.0011178520032019232
0.0006065759194185557,0.00011852002773607339,-6.798936187544727e-06,0.0014988697676657668,0.002279778813286594,-0.001323383801733953,0.0011159734863159766
0.0006076728856402063,0.00011860450089274543,-6.8037997373881e-06,0.0014998514211517517,0.002277695120505133,-0.0013221966973066047,0.0011141004192124688
0.0006087698705654141,0.00011868884266087843,-6.80865541764577e-06,0.0015008300515591034,0.002275617331573827,-0.0013210129371148017,0.001112232818427403
0.0006098668994514324,0.00011877305998533457,-6.813503854683293e-06,0.0015018057666503013,0.0022735453703956873,-0.0013198324844898401,0.0011103705912494158
0.0006109639560088382,0.0001188571360028156,-6.818343883803939e-06,0.0015027785384946152,0.0022714792386925053,-0.0013186553510438142,0.0011085137584255604
0.0006120610458596412,0.00011894107648394247,-6.823178889173822e-06,0.0015037484135902134,0.002269418946398323,-0.0013174815369883285,0.001106662321200943
0.0006131581700764426,0.0001190248976556969,-6.828004111952078e-06,0.001504715305605002,0.0022673644767964916,-0.0013163110038065516,0.0011048162297882381
0.0006142553319753472,0.00011910857482440478,-6.832822195184714e-06,0.0015056791552994176,0.002265315789294508,-0.001315143760810805,0.001102975448594624
0.0006153525118917108,0.00011919211503976892,-6.837635603450613e-06,0.0015066400574484733,0.0022632729025264496,-0.0013139798413770538,0.0011011399579367353
0.0006164497232813729,0.00011927554063853012,-6.842443706369091e-06,0.0015075982162482268,0.0022612357284365818,-0.0013128192111488426,0.0010993096463387752
0.0006175469671714661,0.00011935882190223813,-6.84724395497662e-06,0.0015085539147044924,0.002259204235568926,-0.001311661815814664,0.001097484510996437
0.0006186442489425347,0.00011944198297714771,-6.852039453422495e-06,0.0015095074239232736,0.0022571783669971886,-0.0013105076044539568,0.0010956645335806435
0.0006197415507460045,0.0001195250161397471,-6.8568266961538606e-06,0.0015104588416579006,0.0022551580892885333,-0.001309356565904117,0.0010938497227884773
0.0006208389020421264,0.00011960791453818247,-6.861605560485443e-06,0.0015114082544257258,0.0022531432860068198,-0.001308208640083626,0.0010920399894166473
0.000621936286228329,0.0001196906932480945,-6.866380207788364e-06,0.0015123557849570856,0.0022511339592857682,-0.0013070638078716296,0.0010902353439330064
0.0006230336988725677,0.00011977335368449403,-6.8711464949480895e-06,0.0015133016080216052,0.0022491300436261797,-0.0013059220362491737,0.001088435753766263
0.0006241311452775298,0.00011985588641798354,-6.875905011996543e-06,0.0015142458626122184,0.0022471315345996847,-0.0013047833306643023,0.0010866411958265815
0.0006252286081685188,0.00011993829381031191,-6.880657771914088e-06,0.0015151885864759774,0.0022451384292104643,-0.0013036477202238595,0.001084851695494073
0.000626326093875527,0.00012002057465828395,-6.885403742275949e-06,0.0015161298648581536,0.002243150704222593,-0.001302515182562984,0.0010830672039279874
0.0006274236096698154,0.00012010273811302461,-6.890143211351325e-06,0.0015170698367545545,0.0022411682973407974,-0.0013013856731343147,0.0010812876812991469
0.0006285211687605277,0.00012018478824476475,-6.894877081487733e-06,0.0015180086220367766,0.002239191139079167,-0.0013002591596226304,0.0010795130511031706
0.0006296187451083928,0.00012026670698266558,-6.89960289029144e-06,0.0015189463513309493,0.002237219300678824,-0.0012991356586231008,0.0010777433506933666
0.0006307163318666049,0.00012034850824321004,-6.9043230755253706e-06,0.0015198830454495077,0.002235252745741592,-0.0012980151558768295,0.0010759785594456873
0.0006318139745144374,0.00012043017621677949,-6.909035990680873e-06,0.001520818726847436,0.00223329136590219,-0.0012968975846967717,0.0010742185941503854
0.0006329116416536135,0.000120511723530535,-6.913743068417819e-06,0.0015217532944716442,0.0022313351835313317,-0.001295782962421123,0.0010724634638843993
0.0006340093432721249,0.00012059315324007971,-6.9184390139365725e-06,0.0015226866479244455,0.0022293841321552057,-0.0012946712509636848,0.0010707130850236193
0.000635107068889657,0.00012067446989229408,-6.923128880565356e-06,0.0015236186886694917,0.0022274381858132988,-0.0012935624438127193,0.0010689673945084512
0.0006362048438724224,0.0001207556577307322,-6.927811925810396e-06,0.0015245494260412917,0.0022254972534188756,-0.0012924565284580286,0.0010672263188417404
0.0006373026353602467,0.00012083672816091106,-6.9324875324973856e-06,0.0015254789009934726,0.002223561414656804,-0.0012913535017292403,0.0010654898963916883
0.0006384004530576744,0.00012091767761578817,-6.937158369552808e-06,0.001526407139905203,0.00222163067318171,-0.001290253346444005,0.0010637581009073523
0.0006394982987641314,0.00012099850248131834,-6.941823355504428e-06,0.001527334258696071,0.002219704969779933,-0.00128915605978929,0.0010620309543486629
0.0006405961816733335,0.00012107919871031884,-6.946478442360065e-06,0.0015282601954064137,0.00221778428162083,-0.001288061653325034,0.0010603084139998143
0.0006416940926912695,0.00012115977652922704,-6.95112938669016e-06,0.0015291850767609556,0.0022158685823858684,-0.0012869701032090705,0.0010585905006575218
0.0006427920362188877,0.00012124024700541009,-6.955772844449247e-06,0.0015301089634763682,0.0022139578769443473,-0.0012858813732161741,0.0010568772033226277
0.0006438899906894298,0.00012132059485174403,-6.9604104810047016e-06,0.0015310319026353328,0.002212052188660667,-0.0012847954644915737,0.0010551685012428228
0.0006449879686911199,0.00012140082248485313,-6.965042753936331e-06,0.0015319539699176054,0.002210151431026832,-0.001283712372381897,0.001053464424371346
0.0006460859790209038,0.00012148092311727854,-6.969668729626401e-06,0.0015328751559345124,0.002208255601022041,-0.0012826320776359497,0.0010517649718798168
0.0006471840377782082,0.0001215609060650764,-6.974287316049716e-06,0.0015337954063705812,0.002206364695225004,-0.0012815545816256659,0.0010500700888062295
0.0006482821296645033,0.00012164076725664585,-6.978897254950339e-06,0.0015347147165028815,0.0022044786998276847,-0.001280479872732781,0.0010483798415449558
0.0006493802402160482,0.00012172050979407172,-6.983501093807855e-06,0.0015356329661499587,0.002202597617153106,-0.0012794079672913247,0.0010466942149030183
0.000650478403128777,0.00012180015103381365,-6.988102764025064e-06,0.0015365500910092186,0.002200721368748535,-0.0012783388115466432,0.0010450131359947734
0.0006515765859302561,0.00012187967683072397,-6.992694131936529e-06,0.001537466002321218,0.002198849974911995,-0.0012772724395035183,0.0010433366328053222
0.0006526747972162559,0.0001219590910457173,-6.997277935478654e-06,0.0015383806982023941,0.0021969833958784078,-0.0012762088073392972,0.0010416646961887285
0.000653773036529815,0.0001220383933192261,-7.00185357566246e-06,0.0015392942493885082,0.002195121635709232,-0.0012751478909128636,0.0010399973103167304
0.0006548712937590829,0.00012211757495082586,-7.006423908304298e-06,0.0015402066775739086,0.0021932646957052893,-0.001274089712181653,0.0010383344567080092
0.0006559695941371954,0.0001221966506174754,-7.010986772733807e-06,0.0015411179579713395,0.0021914125456312635,-0.0012730342490863812,0.0010366761008988356
0.0006570679323381096,0.00012227561154226892,-7.0155448149241444e-06,0.0015420281399523813,0.0021895651216333016,-0.0012719814764315183,0.0010350222514508092
0.0006581662834980211,0.00012235445336522546,-7.0200937747086e-06,0.0015429372953878414,0.0021877224139128506,-0.001270931380463546,0.0010333728744955496
0.0006592646778708433,0.00012243318940107308,-7.024633320515386e-06,0.001543845419459031,0.0021858843236287847,-0.0012698839219688637,0.0010317279257552182
0.0006603630855022292,0.00012251181431357865,-7.029168821595788e-06,0.0015447524001723119,0.002184050917947824,-0.0012688391352901583,0.0010300874251590263
0.0006614615223290117,0.00012259032498069608,-7.033697633297784e-06,0.001545658271853481,0.0021822221591084327,-0.0012677969899471473,0.0010284512992759429
0.0006625599848017027,0.0001226687172829147,-7.038219749596249e-06,0.0015465630192539347,0.0021803980146870195,-0.001266757455902094,0.001026819488254891
0.0006636584574506777,0.0001227469950199213,-7.042733475383358e-06,0.0015474666743141771,0.002178578444886058,-0.0012657205282240582,0.0010251920181303562
0.0006647569896086808,0.00012282518337043433,-7.047240930910866e-06,0.0015483692397280583,0.0021767633455546495,-0.0012646861527622778,0.0010235687878452542
0.0006658555366970656,0.00012290324720825503,-7.051741128673863e-06,0.0015492706300587512,0.002174952780557601,-0.0012636543541292295,0.0010219498290341647
0.0006669541171573982,0.0001229811990101288,-7.056236496541491e-06,0.001550170780298203,0.0021731467035493216,-0.001262625108563177,0.0010203350762889622
0.00066805272484378,0.00012305905107881407,-7.060726697604918e-06,0.0015510697950452729,0.002171345146086874,-0.0012615983959651353,0.0010187245587991824
0.0006691513548378693,0.000123136787486947,-7.0652118841355e-06,0.0015519676616942153,0.002169548074592029,-0.001260574207640326,0.0010171182337430256
0.0006702500536984818,0.00012321441061090066,-7.0696902752344695e-06,0.001552864420747278,0.0021677553674024977,-0.0012595525183546096,0.0010155159897810185
0.000671348788978392,0.0001232919241660591,-7.074160233576265e-06,0.0015537599865280134,0.00216596706737088,-0.001258533345270863,0.0010139178436632168
0.0006724475451875791,0.0001233693323175421,-7.078628181616113e-06,0.001554654392312662,0.002164183172396782,-0.001257516700180621,0.0010123237916390164
0.000673546322687572,0.00012344662893891872,-7.0830898564686045e-06,0.0015555477578431483,0.0021624037056293677,-0.0012565025749222878,0.001010733812848977
0.0006746451371075136,0.00012352381518839837,-7.087544705985693e-06,0.0015564401247407857,0.0021606286733044638,-0.0012554909438303873,0.001009147837184428
0.0006757439663514585,0.00012360088621844064,-7.091993346080992e-06,0.0015573313495959417,0.0021588581074999643,-0.0012544818275699052,0.0010075659005335633
0.0006768428367805237,0.0001236778552420651,-7.096435566155071e-06,0.001558221474869331,0.002157091867983264,-0.0012534751948415994,0.0010059879325183285
0.0006779417209862522,0.00012375471307229255,-7.100870694405071e-06,0.0015591105371398856,0.002155329976339646,-0.0012524710503716587,0.001004413968009968
0.0006790406374093869,0.00012383145922417824,-7.105297893298479e-06,0.0015599985672694252,0.0021535724377597064,-0.00125146937997372,0.0010028439367899074
0.0006801395762425611,0.0001239081004241694,-7.109721567560787e-06,0.001560885593776066,0.0021518192782004875,-0.001250470199271651,0.0010012778825940175
0.0006812385533124178,0.0001239846226756349,-7.114138502884862e-06,0.00156177154575897,0.002150070516938772,-0.0012494735044538822,0.0009997157579227053
0.000682337562875886,0.0001240610330368796,-7.11854982627746e-06,0.0015626563785144409,0.002148326160914869,-0.0012484792902942928,0.0009981575281077422
0.0006834366014492098,0.00012413734141114756,-7.122955651823461e-06,0.0015635401360836437,0.002146586172515235,-0.0012474875674339623,0.000996603177547114
0.0006845356679410357,0.00012421354120546567,-7.127354214698745e-06,0.0015644228446384492,0.0021448505109670805,-0.0012464983158160133,0.0009950526923759246
0.0006856347696370632,0.00012428962556239456,-7.131748522564027e-06,0.001565304540681703,0.0021431191764246923,-0.001245511537999727,0.0009935060436094684
0.0006867338862724349,0.00012436560151852778,-7.1361348297988395e-06,0.0015661852559364637,0.0021413921571072974,-0.0012445272149170443,0.0009919631886565429
0.000687833029290464,0.0001244414707252165,-7.140513815618601e-06,0.0015670651437340835,0.0021396694243386175,-0.001243545338050137,0.0009904241158441114
0.0006889321898224159,0.0001245172392199234,-7.144883937053289e-06,0.0015679443856821715,0.002137950972753789,-0.001242565874404856,0.0009888888165139385
0.0006900313844238279,0.0001245929012262079,-7.149249202139939e-06,0.001568823009317085,0.0021362367331377954,-0.0012415887869923704,0.0009873572900799537
0.0006911306268566463,0.0001246684558985566,-7.153608143761937e-06,0.001569701059457841,0.002134526645513077,-0.001240614053276538,0.000985829430908195
0.0006922298835832343,0.0001247439031562762,-7.15795953661437e-06,0.0015705784932702465,0.002132820685849697,-0.0012396416854387905,0.0009843052885950437
0.0006933291810560743,0.0001248192457341038,-7.162306265669342e-06,0.0015714552938737522,0.0021311188399771802,-0.001238671650826427,0.0009827847971510143
0.0006944284982100605,0.00012489448440108368,-7.166643993638961e-06,0.0015723314070615357,0.0021294211848013516,-0.0012377039724504638,0.0009812679641785199
0.000695527849572222,0.00012496962118106584,-7.170977146492008e-06,0.0015732067076573793,0.0021277276976866873,-0.0012367386452406168,0.000979754742318155
0.0006966272326003275,0.0001250446494556943,-7.175304530798697e-06,0.0015740811773966694,0.002126038347601632,-0.001235775677204625,0.0009782451112970633
0.0006977266451245375,0.00012511955827420533,-7.179625774686599e-06,0.001574954803129682,0.0021243531367898336,-0.0012348150252101205,0.000976739039178854
0.0006988260856069574,0.00012519435834382604,-7.183943138008663e-06,0.0015758276092003747,0.0021226719730517447,-0.0012338566945402894,0.0009752364814348892
0.0006999255389313566,0.0001252690533436907,-7.188254538700557e-06,0.0015766995950174628,0.0021209948583342905,-0.0012329006902004292,0.0009737374797804705
0.0007010250165505219,0.00012534364840242416,-7.192557874121269e-06,0.0015775708373918034,0.0021193217801492178,-0.0012319469910880773,0.0009722420189913215
0.0007021245135089718,0.00012541813222809406,-7.196854553597505e-06,0.0015784413684644578,0.002117652729136879,-0.0012309955751284817,0.0009707501257452798
0.0007032240658974635,0.00012549251505838093,-7.201146548298334e-06,0.001579311267975262,0.002115987640860133,-0.0012300463929155543,0.0009692617581723372
0.0007043236228215189,0.00012556678260431506,-7.205435149247989e-06,0.0015801804216267065,0.0021143265857924923,-0.00122909948358196,0.0009677769914664903
0.0007054232273051599,0.00012564093436132054,-7.209715041264081e-06,0.0015810488014721643,0.002112669501426311,-0.0012281548176888515,0.0009662957618365801
0.0007065228481420809,0.00012571498573670637,-7.213987983048293e-06,0.0015819162628476877,0.0021110164120775312,-0.0012272124146471878,0.0009648180959593294
0.0007076225157290027,0.000125788928683907,-7.218253421504309e-06,0.0015827826921637263,0.0021093672662298385,-0.001226272259115201,0.000963343932666589
0.0007087222225254245,0.00012586276458302812,-7.222511535721347e-06,0.0015836480349633378,0.002107722073200606,-0.0012253343602725167,0.0009618732911498881
0.0007098219315811764,0.00012593649082386126,-7.226767599292235e-06,0.0015845122178250299,0.002106080876382324,-0.0012243987535907803,0.0009604062077405419
0.0007109216821725505,0.00012601011172828648,-7.231016305579453e-06,0.00158537522310543,0.002104443623740521,-0.0012234653857872567,0.0009589426125223291
0.0007120214636528936,0.00012608362558803806,-7.23526276560902e-06,0.001586237052805206,0.002102810306339748,-0.0012225342576515565,0.0009574824942279788
0.0007131212769439544,0.0001261570263488277,-7.239502762244388e-06,0.001587097712227776,0.0021011809274411163,-0.0012216053694591117,0.0009560258508463002
0.0007142211165113038,0.000126230312692143,-7.243739452492555e-06,0.0015879571097392451,0.002099555471643123,-0.001220678711963692,0.0009545726390725829
0.0007153209781050829,0.00012630349236525016,-7.247969930436417e-06,0.0015888152584845312,0.0020979339277160595,-0.001219754275971038,0.0009531228533246598
0.0007164208663277649,0.00012637656138689366,-7.252192400181597e-06,0.0015896721730606163,0.002096316228186216,-0.001218832015887979,0.0009516764694848665
0.0007175208061903833,0.00012644953172019407,-7.256406664515543e-06,0.001590528024776435,0.0020947022888343934,-0.0012179119114014074,0.0009502334395820438
0.0007186207811128929,0.0001265223932699035,-7.260615402444384e-06,0.0015913826828487846,0.0020930921835387276,-0.0012169939729849415,0.0009487937976527616
0.000719720778851286,0.00012659514951257633,-7.26481697883368e-06,0.0015922360348536774,0.002091485881348767,-0.0012160782040785897,0.0009473575290451349
0.0007208207988227279,0.00012666778815185182,-7.269013380930725e-06,0.00159308808152422,0.002089883380577694,-0.0012151645922278717,0.0009459246369815018
0.0007219208570549821,0.00012674031780570867,-7.273202501075687e-06,0.0015939387504506984,0.0020882846951447397,-0.0012142531279209562,0.0009444950797837821
0.00072302093294385,0.0001268127475047501,-7.2773887665493315e-06,0.001594787952346942,0.0020866898006039413,-0.0012133438180496176,0.0009430688663710877
0.0007241210390567813,0.00012688506665574088,-7.281569054717048e-06,0.0015956356275531403,0.0020850986481171243,-0.0012124366523042723,0.0009416459175723371
0.0007252211566275846,0.00012695726702140471,-7.2857404916526634e-06,0.0015964817839036465,0.002083511266405873,-0.0012115316264037317,0.0009402262362749005
0.0007263213072944258,0.0001270293619179273,-7.289904553367263e-06,0.0015973264108426499,0.0020819276443871993,-0.0012106287206733219,0.0009388097544888132
0.0007274215117339276,0.0001271013486714609,-7.2940641196469275e-06,0.0015981696310591292,0.0020803477195867103,-0.0012097279040588335,0.0009373964106559251
0.0007285217135765568,0.00012717322980923556,-7.298216943716476e-06,0.0015990114662967488,0.0020787715435627825,-0.0012088292156125413,0.000935986298864942
0.0007296219494563144,0.00012724500694900634,-7.302363910766015e-06,0.0015998519825168296,0.0020771990337480656,-0.0012079326062087328,0.0009345793406942801
0.0007307222194642096,0.00012731667611291396,-7.306504240683239e-06,0.0016006912483575726,0.0020756301538500618,-0.0012070380585269696,0.0009331755253123769
0.0007318225065592379,0.00012738823699273743,-7.31063773055894e-06,0.001601529172608826,0.0020740649052562437,-0.0012061455873547712,0.0009317748533544789
0.0007329228219427498,0.00012745968811707408,-7.314764514365972e-06,0.0016023657855658575,0.0020725032957782845,-0.0012052551801029193,0.0009303772960559147
0.0007340231642508303,0.0001275310334540698,-7.318887244405529e-06,0.001603201211432952,0.0020709453509070476,-0.0012043668619731954,0.0009289828277672602
0.0007351235361999878,0.00012760227201504185,-7.323003999514592e-06,0.0016040354573908166,0.0020693910590979295,-0.0012034806205091916,0.0009275914290865864
0.0007362239456531445,0.00012767340747115157,-7.327116574243463e-06,0.0016048685250333022,0.002067840429736042,-0.0012025964524872226,0.0009262031235542266
0.0007373243582539552,0.00012774443895386992,-7.33122405043372e-06,0.0016057003853930496,0.002066293481642237,-0.0012017143638131788,0.000924817894787181
0.0007384248124656634,0.00012781538248298358,-7.335319468867733e-06,0.0016065311181557567,0.002064750159593734,-0.0012008343369182336,0.0009234356885189989
0.0007395253067949263,0.00012788621396404038,-7.339408742371736e-06,0.0016073606794872568,0.0020632104607310425,-0.0011999563643243596,0.0009220564866003947
0.0007406258204984349,0.0001279569460725128,-7.343491975744413e-06,0.0016081891372216393,0.002061674399445197,-0.0011990804498594725,0.0009206803029818265
0.0007417263453891275,0.00012802757957207158,-7.3475663790099135e-06,0.0016090165533961833,0.0020601419735238394,-0.001198206614018112,0.0009193071264761808
0.0007428269121955472,0.00012809811095415027,-7.351637145969294e-06,0.001609843053464701,0.002058613119575631,-0.0011973348173711556,0.0009179369184121909
0.0007439275187170141,0.00012816854115672258,-7.355702392500788e-06,0.001610668688571096,0.00205708782610761,-0.0011964650436967277,0.000916569674151912
0.000745028156716813,0.00012823886973267523,-7.359764942055776e-06,0.0016114934866493867,0.0020555661101556203,-0.0011955973079237387,0.0009152054125670865
0.0007461288169674945,0.00012830909960551408,-7.363819838412436e-06,0.0016123174106136037,0.002054048001241045,-0.0011947316111769503,0.0009138441404554874
0.0007472294918267065,0.00012837921708161532,-7.367866467991576e-06,0.0016131404957645658,0.0020525335102412447,-0.0011938679529142845,0.0009124858723541037
0.0007483301869234878,0.00012844923425366333,-7.371907600295543e-06,0.0016139627025316527,0.0020510225954967743,-0.0011930063283206603,0.0009111305598260343
0.0007494309336319695,0.00012851915563993804,-7.375944228155217e-06,0.001614783954304593,0.0020495151955620262,-0.0011921467262747056,0.0009097781670143631
0.0007505316887662376,0.00012858898610699064,-7.379974714704232e-06,0.0016156042553391555,0.002048011415138158,-0.0011912891641040698,0.0009084287540429124
0.0007516324821247889,0.0001286587200722275,-7.383999207246283e-06,0.0016164235354062808,0.0020465111529048095,-0.001190433607727104,0.0009070822775419034
0.0007527332767360239,0.00012872836527346327,-7.3880159318468175e-06,0.0016172417023004502,0.002045014468278562,-0.0011895800803084977,0.0009057387602002232
0.0007538341288573689,0.00012879790746080476,-7.392029257696337e-06,0.0016180587184646956,0.0020435212554553027,-0.0011887285220047482,0.0009043981253205284
0.0007549350081990739,0.00012886736093142026,-7.396033485175935e-06,0.001618874625768747,0.002042031527721232,-0.0011878789347331115,0.0009030604002149916
0.000756035918103051,0.00012893671729986744,-7.400028568897125e-06,0.0016196893341900722,0.00204054526335115,-0.0011870313076224768,0.0009017256143939298
0.0007571368519349683,0.00012900597746816402,-7.404019073362973e-06,0.0016205027249646584,0.00203906243144303,-0.0011861856410825128,0.0009003937608809585
0.0007582378037041349,0.00012907513709385738,-7.408005685999056e-06,0.0016213147812188006,0.0020375830125649377,-0.001185341928482164,0.0008990648289845981
0.0007593387902026121,0.00012914420898120618,-7.4119903647735525e-06,0.0016221255999390094,0.002036106992661024,-0.0011845001323641494,0.0008977388303606714
0.0007604398040061347,0.0001292131949278453,-7.415967845931611e-06,0.001622935148552036,0.0020346343499117064,-0.0011836602517569389,0.0008964158027809263
0.0007615408422766074,0.0001292820859567728,-7.419937608550268e-06,0.0016237432852544702,0.0020331650567363834,-0.001182822279838125,0.0008950957791405557
0.0007626419098353562,0.0001293508855201629,-7.423903164666561e-06,0.0016245498537169206,0.0020316990708176175,-0.0011819861733500293,0.0008937787255540119
0.000763743014180617,0.00012941958400059284,-7.4278612812537365e-06,0.0016253547525243372,0.002030236359905492,-0.0011811519326555412,0.0008924646330792917
0.0007648441232510047,0.00012948818325127763,-7.431812069818917e-06,0.0016261578360922424,0.0020287769490925645,-0.0011803195653265354,0.0008911535215605301
0.0007659452801819467,0.0001295566960156369,-7.435754640295808e-06,0.0016269591210535486,0.0020273207651782888,-0.0011794890182503836,0.000889845315133962
0.00076704644504316,0.00012962510914273453,-7.439694604857679e-06,0.0016277584952460275,0.0020258678634259854,-0.0011786603118859413,0.0008885400579387317
0.0007681476469799221,0.00012969343057552676,-7.443630566180127e-06,0.0016285559731722193,0.00202441815526145,-0.0011778334216269396,0.0008872377310985521
0.000769248868528943,0.00012976166150458472,-7.447559992488599e-06,0.001629351542659072,0.0020229716484112307,-0.0011770083454996417,0.0008859383314431086
0.0007703501156611751,0.0001298297934376996,-7.451486522498721e-06,0.0016301452838045718,0.0020215283146402295,-0.0011761850845365637,0.0008846418572943103
